Name,Team,player,HR,R,RBI,SB,OBP,W,SV,HLD,SO,WHIP,ERA,ADP,MinDP,MaxDP,C,1B,2B,3B,SS,INF,OF,UT,P
Garrett Crochet,CHW,Garrett Crochet (CHW),0,0,0,0,0,7,0,1,132,1.36,4.07,339.01,228,359,0,0,0,0,0,0,0,0,1
Nick Martinez,CIN,Nick Martinez (CIN),0,0,0,0,0,7,0,1,120,1.43,4.71,357.16,310,358,0,0,0,0,0,0,0,0,1
Reynaldo López,ATL,Reynaldo Lopez (ATL),0,0,0,0,0,8,0,1,133,1.32,4.26,318.53,231,358,0,0,0,0,0,0,0,0,1
Max Meyer,MIA,Max Meyer (MIA),0,0,0,0,0,6,0,1,97,1.37,4.32,333.82,248,360,0,0,0,0,0,0,0,0,1
Patrick Corbin,WSN,Patrick Corbin (WSN),0,0,0,0,0,8,0,0,119,1.43,4.9,360.8,326,326,0,0,0,0,0,0,0,0,1
Bryce Miller,SEA,Bryce Miller (SEA),0,0,0,0,0,9,0,0,130,1.25,4.32,160.45,121,201,0,0,0,0,0,0,0,0,1
Edwin Díaz,NYM,Edwin Diaz (NYM),0,0,0,0,0,4,35,1,95,1.05,2.78,43.41,28,59,0,0,0,0,0,0,0,0,1
Wade Miley,MIL,Wade Miley (MIL),0,0,0,0,0,8,0,0,103,1.42,4.54,360.93,349,349,0,0,0,0,0,0,0,0,1
Jordan Wicks,CHC,Jordan Wicks (CHC),0,0,0,0,0,8,0,1,113,1.36,4.36,357.77,293,360,0,0,0,0,0,0,0,0,1
Martín Pérez,PIT,Martin Perez (PIT),0,0,0,0,0,8,0,0,106,1.48,4.72,360.85,341,359,0,0,0,0,0,0,0,0,1
Mason Miller,OAK,Mason Miller (OAK),0,0,0,0,0,4,22,5,94,1.1,2.96,194.52,124,304,0,0,0,0,0,0,0,0,1
Gavin Williams,CLE,Gavin Williams (CLE),0,0,0,0,0,8,0,0,130,1.31,4.24,224.02,136,354,0,0,0,0,0,0,0,0,1
Dean Kremer,BAL,Dean Kremer (BAL),0,0,0,0,0,10,0,0,151,1.34,4.55,307.89,191,355,0,0,0,0,0,0,0,0,1
Casey Mize,DET,Casey Mize (DET),0,0,0,0,0,7,0,0,103,1.36,4.63,326.04,203,360,0,0,0,0,0,0,0,0,1
John Means,BAL,John Means (BAL),0,0,0,0,0,8,0,1,110,1.27,4.49,344.01,258,360,0,0,0,0,0,0,0,0,1
Pete Fairbanks,TBR,Pete Fairbanks (TBR),0,0,0,0,0,4,30,3,89,1.12,2.99,88.74,67,120,0,0,0,0,0,0,0,0,1
Jhoan Duran,MIN,Jhoan Duran (MIN),0,0,0,0,0,3,25,3,76,1.11,2.61,98.89,37,210,0,0,0,0,0,0,0,0,1
Josiah Gray,WSN,Josiah Gray (WSN),0,0,0,0,0,8,0,0,161,1.46,5.24,342.71,256,360,0,0,0,0,0,0,0,0,1
Jake Irvin,WSN,Jake Irvin (WSN),0,0,0,0,0,6,0,0,100,1.44,4.99,360.95,352,352,0,0,0,0,0,0,0,0,1
José Alvarado,PHI,Jose Alvarado (PHI),0,0,0,0,0,4,22,6,85,1.24,3.04,160.8,112,203,0,0,0,0,0,0,0,0,1
Aroldis Chapman,PIT,Aroldis Chapman (PIT),0,0,0,0,0,4,5,11,94,1.22,2.94,335.82,256,358,0,0,0,0,0,0,0,0,1
Jacob deGrom,TEX,Jacob deGrom (TEX),0,0,0,0,0,2,0,0,39,0.97,2.85,356.6,100,360,0,0,0,0,0,0,0,0,1
Ryan Helsley,STL,Ryan Helsley (STL),0,0,0,0,0,4,30,4,85,1.18,3.21,99.07,74,126,0,0,0,0,0,0,0,0,1
Andrés Muñoz,SEA,Andres Munoz (SEA),0,0,0,0,0,4,27,4,84,1.13,2.88,77.38,51,103,0,0,0,0,0,0,0,0,1
Jared Jones,PIT,Jared Jones (PIT),0,0,0,0,0,7,0,1,107,1.41,4.71,318.59,182,360,0,0,0,0,0,0,0,0,1
Tanner Scott,MIA,Tanner Scott (MIA),0,0,0,0,0,4,27,4,86,1.23,3.06,118.21,84,186,0,0,0,0,0,0,0,0,1
Alex Wood,OAK,Alex Wood (OAK),0,0,0,0,0,7,0,1,108,1.39,4.44,360.87,344,355,0,0,0,0,0,0,0,0,1
Luis Gil,NYY,Luis Gil (NYY),0,0,0,0,0,7,0,1,125,1.34,4.29,335.08,249,360,0,0,0,0,0,0,0,0,1
Trevor Megill,MIL,Trevor Megill (MIL),0,0,0,0,0,3,9,9,81,1.19,3.47,336.61,214,359,0,0,0,0,0,0,0,0,1
Matt Manning,DET,Matt Manning (DET),0,0,0,0,0,6,0,0,87,1.41,4.8,355.07,289,360,0,0,0,0,0,0,0,0,1
Adrian Houser,NYM,Adrian Houser (NYM),0,0,0,0,0,7,0,0,95,1.45,4.66,360.98,358,358,0,0,0,0,0,0,0,0,1
Joe Kelly,LAD,Joe Kelly (LAD),0,0,0,0,0,4,3,12,78,1.23,3.18,360.65,322,353,0,0,0,0,0,0,0,0,1
Bryce Elder,ATL,Bryce Elder (ATL),0,0,0,0,0,7,0,1,91,1.43,4.57,359.45,296,356,0,0,0,0,0,0,0,0,1
Jhony Brito,SDP,Jhony Brito (SDP),0,0,0,0,0,7,0,1,103,1.36,4.43,360.56,340,360,0,0,0,0,0,0,0,0,1
Ryan Pepiot,TBR,Ryan Pepiot (TBR),0,0,0,0,0,8,0,1,137,1.33,4.44,181.84,118,240,0,0,0,0,0,0,0,0,1
Emmanuel Clase,CLE,Emmanuel Clase (CLE),0,0,0,0,0,4,34,2,68,1.17,3.17,57.65,38,80,0,0,0,0,0,0,0,0,1
David Bednar,PIT,David Bednar (PIT),0,0,0,0,0,4,32,3,78,1.21,3.6,89.07,55,145,0,0,0,0,0,0,0,0,1
Alek Manoah,TOR,Alek Manoah (TOR),0,0,0,0,0,6,0,0,98,1.38,4.67,357.87,272,357,0,0,0,0,0,0,0,0,1
Bryan Abreu,HOU,Bryan Abreu (HOU),0,0,0,0,0,4,2,16,89,1.2,3.25,357.59,300,358,0,0,0,0,0,0,0,0,1
Keaton Winn,SFG,Keaton Winn (SFG),0,0,0,0,0,5,0,1,73,1.31,4.03,359.41,323,357,0,0,0,0,0,0,0,0,1
Yuki Matsui,SDP,Yuki Matsui (SDP),0,0,0,0,0,3,6,10,80,1.21,3.38,307.81,153,359,0,0,0,0,0,0,0,0,1
A.J. Minter,ATL,A.J. Minter (ATL),0,0,0,0,0,4,3,12,78,1.18,3.44,358.13,294,360,0,0,0,0,0,0,0,0,1
Josh Hader,HOU,Josh Hader (HOU),0,0,0,0,0,4,31,2,89,1.17,3.34,48.04,18,68,0,0,0,0,0,0,0,0,1
Matt Strahm,PHI,Matt Strahm (PHI),0,0,0,0,0,4,2,12,82,1.15,3.56,358.9,246,360,0,0,0,0,0,0,0,0,1
Mike Clevinger,CHW,Mike Clevinger (CHW),0,0,0,0,0,5,0,0,74,1.34,4.83,360.35,329,359,0,0,0,0,0,0,0,0,1
Ryan Pressly,HOU,Ryan Pressly (HOU),0,0,0,0,0,4,3,13,74,1.19,3.39,325.72,108,360,0,0,0,0,0,0,0,0,1
Gavin Stone,LAD,Gavin Stone (LAD),0,0,0,0,0,5,0,1,75,1.33,4.23,282.79,200,359,0,0,0,0,0,0,0,0,1
Robert Gasser,MIL,Robert Gasser (MIL),0,0,0,0,0,5,0,1,89,1.32,4.51,360.97,356,356,0,0,0,0,0,0,0,0,1
Hunter Harvey,WSN,Hunter Harvey (WSN),0,0,0,0,0,3,13,8,70,1.22,3.73,259.9,154,346,0,0,0,0,0,0,0,0,1
Brock Stewart,MIN,Brock Stewart (MIN),0,0,0,0,0,3,2,14,79,1.19,3.43,350.45,267,360,0,0,0,0,0,0,0,0,1
Randy Vásquez,SDP,Randy Vasquez (SDP),0,0,0,0,0,5,0,1,85,1.37,4.34,360.87,338,338,0,0,0,0,0,0,0,0,1
Camilo Doval,SFG,Camilo Doval (SFG),0,0,0,0,0,4,36,2,79,1.24,3.29,61.23,42,81,0,0,0,0,0,0,0,0,1
Adbert Alzolay,CHC,Adbert Alzolay (CHC),0,0,0,0,0,3,29,4,73,1.18,3.65,129.44,98,180,0,0,0,0,0,0,0,0,1
Clay Holmes,NYY,Clay Holmes (NYY),0,0,0,0,0,4,31,3,68,1.26,3.24,98.44,75,123,0,0,0,0,0,0,0,0,1
Julian Merryweather,CHC,Julian Merryweather (CHC),0,0,0,0,0,3,2,14,76,1.24,3.55,360.88,350,360,0,0,0,0,0,0,0,0,1
Evan Phillips,LAD,Evan Phillips (LAD),0,0,0,0,0,4,30,5,76,1.21,3.61,79.22,51,114,0,0,0,0,0,0,0,0,1
Erick Fedde,CHW,Erick Fedde (CHW),0,0,0,0,0,7,0,0,109,1.47,5.13,330.19,241,358,0,0,0,0,0,0,0,0,1
Chris Martin,BOS,Chris Martin (BOS),0,0,0,0,0,3,3,12,64,1.22,3.75,358.89,271,357,0,0,0,0,0,0,0,0,1
Emmet Sheehan,LAD,Emmet Sheehan (LAD),0,0,0,0,0,4,0,1,75,1.28,4.13,338.17,224,360,0,0,0,0,0,0,0,0,1
Raisel Iglesias,ATL,Raisel Iglesias (ATL),0,0,0,0,0,4,31,3,77,1.17,3.62,67.15,49,84,0,0,0,0,0,0,0,0,1
Sawyer Gipson-Long,DET,Sawyer Gipson-Long (DET),0,0,0,0,0,4,0,1,66,1.26,4.03,360.39,313,358,0,0,0,0,0,0,0,0,1
Joe Boyle,OAK,Joe Boyle (OAK),0,0,0,0,0,5,0,1,109,1.49,4.34,350.47,291,359,0,0,0,0,0,0,0,0,1
Matt Brash,SEA,Matt Brash (SEA),0,0,0,0,0,3,3,12,69,1.18,3.02,358.31,287,360,0,0,0,0,0,0,0,0,1
Michael Lorenzen,TEX,Michael Lorenzen (TEX),0,0,0,0,0,6,0,1,93,1.39,4.65,360.3,324,357,0,0,0,0,0,0,0,0,1
Sixto Sánchez,MIA,Sixto Sanchez (MIA),0,0,0,0,0,3,0,9,59,1.23,3.55,360.96,354,354,0,0,0,0,0,0,0,0,1
Abner Uribe,MIL,Abner Uribe (MIL),0,0,0,0,0,3,6,10,82,1.32,3.45,322.89,196,360,0,0,0,0,0,0,0,0,1
Ricky Tiedemann,TOR,Ricky Tiedemann (TOR),0,0,0,0,0,3,0,1,48,1.31,3.86,347.61,257,360,0,0,0,0,0,0,0,0,1
Zack Littell,TBR,Zack Littell (TBR),0,0,0,0,0,8,0,1,124,1.35,4.68,312.97,258,355,0,0,0,0,0,0,0,0,1
Tylor Megill,NYM,Tylor Megill (NYM),0,0,0,0,0,6,0,1,92,1.34,4.38,346.44,260,359,0,0,0,0,0,0,0,0,1
Jordan Romano,TOR,Jordan Romano (TOR),0,0,0,0,0,3,28,3,65,1.22,3.65,104.91,59,215,0,0,0,0,0,0,0,0,1
Jeff Hoffman,PHI,Jeff Hoffman (PHI),0,0,0,0,0,3,2,12,77,1.27,3.88,353.69,274,360,0,0,0,0,0,0,0,0,1
Kevin Ginkel,ARI,Kevin Ginkel (ARI),0,0,0,0,0,3,9,10,69,1.29,3.73,321.07,149,355,0,0,0,0,0,0,0,0,1
Javier Assad,CHC,Javier Assad (CHC),0,0,0,0,0,5,0,1,78,1.4,4.52,360.59,296,353,0,0,0,0,0,0,0,0,1
Jason Adam,TBR,Jason Adam (TBR),0,0,0,0,0,3,3,12,76,1.18,3.58,328.23,216,360,0,0,0,0,0,0,0,0,1
Orion Kerkering,PHI,Orion Kerkering (PHI),0,0,0,0,0,3,4,9,70,1.26,3.74,354.73,265,360,0,0,0,0,0,0,0,0,1
Kenley Jansen,BOS,Kenley Jansen (BOS),0,0,0,0,0,3,32,2,75,1.27,4.14,145.24,84,204,0,0,0,0,0,0,0,0,1
Scott McGough,ARI,Scott McGough (ARI),0,0,0,0,0,3,2,14,67,1.3,3.77,360.89,352,358,0,0,0,0,0,0,0,0,1
José Urquidy,HOU,Jose Urquidy (HOU),0,0,0,0,0,6,0,1,88,1.34,4.94,360.16,319,352,0,0,0,0,0,0,0,0,1
Andrew Nardi,MIA,Andrew Nardi (MIA),0,0,0,0,0,3,2,12,74,1.29,3.74,358.26,235,359,0,0,0,0,0,0,0,0,1
Yimi García,TOR,Yimi Garcia (TOR),0,0,0,0,0,3,2,15,69,1.19,3.69,340.9,207,360,0,0,0,0,0,0,0,0,1
Nick Nastrini,CHW,Nick Nastrini (CHW),0,0,0,0,0,5,0,0,99,1.44,5.02,360.59,326,356,0,0,0,0,0,0,0,0,1
Kyle Finnegan,WSN,Kyle Finnegan (WSN),0,0,0,0,0,3,22,7,65,1.32,4.03,237.33,146,336,0,0,0,0,0,0,0,0,1
Matt Waldron,SDP,Matt Waldron (SDP),0,0,0,0,0,4,0,1,64,1.37,4.8,360.99,359,359,0,0,0,0,0,0,0,0,1
Brusdar Graterol,LAD,Brusdar Graterol (LAD),0,0,0,0,0,3,8,10,49,1.27,3.66,360.27,292,360,0,0,0,0,0,0,0,0,1
Seranthony Domínguez,PHI,Seranthony Dominguez (PHI),0,0,0,0,0,3,3,13,67,1.32,3.97,360.9,352,353,0,0,0,0,0,0,0,0,1
Griffin Jax,MIN,Griffin Jax (MIN),0,0,0,0,0,3,4,11,68,1.25,3.83,299.53,143,347,0,0,0,0,0,0,0,0,1
Devin Williams,MIL,Devin Williams (MIL),0,0,0,0,0,2,14,5,47,1.2,3.13,251.46,37,360,0,0,0,0,0,0,0,0,1
Robert Stephenson,LAA,Robert Stephenson (LAA),0,0,0,0,0,3,7,10,66,1.23,3.96,336.12,235,360,0,0,0,0,0,0,0,0,1
Joel Payamps,MIL,Joel Payamps (MIL),0,0,0,0,0,3,4,14,65,1.26,3.93,290.26,181,360,0,0,0,0,0,0,0,0,1
Robert Suarez,SDP,Robert Suarez (SDP),0,0,0,0,0,3,26,4,72,1.24,3.64,176.51,89,275,0,0,0,0,0,0,0,0,1
Ian Hamilton,NYY,Ian Hamilton (NYY),0,0,0,0,0,3,2,15,70,1.29,3.49,360.98,357,357,0,0,0,0,0,0,0,0,1
Zack Thompson,STL,Zack Thompson (STL),0,0,0,0,0,4,0,1,74,1.39,4.1,360.93,349,349,0,0,0,0,0,0,0,0,1
Daniel Hudson,LAD,Daniel Hudson (LAD),0,0,0,0,0,3,1,12,73,1.2,3.83,334.76,242,357,0,0,0,0,0,0,0,0,1
Ryan Brasier,LAD,Ryan Brasier (LAD),0,0,0,0,0,3,1,16,65,1.26,4.06,360.81,328,328,0,0,0,0,0,0,0,0,1
Craig Kimbrel,BAL,Craig Kimbrel (BAL),0,0,0,0,0,3,26,3,81,1.23,3.75,111.27,82,157,0,0,0,0,0,0,0,0,1
Jason Foley,DET,Jason Foley (DET),0,0,0,0,0,3,9,9,55,1.31,3.79,360.89,351,352,0,0,0,0,0,0,0,0,1
Alexis Díaz,CIN,Alexis Diaz (CIN),0,0,0,0,0,3,31,3,81,1.36,4.32,80.78,61,120,0,0,0,0,0,0,0,0,1
Héctor Neris,CHC,Hector Neris (CHC),0,0,0,0,0,3,6,12,75,1.3,4.12,348.31,231,360,0,0,0,0,0,0,0,0,1
Cole Irvin,BAL,Cole Irvin (BAL),0,0,0,0,0,5,0,1,68,1.28,4.33,358.03,281,360,0,0,0,0,0,0,0,0,1
Lucas Erceg,OAK,Lucas Erceg (OAK),0,0,0,0,0,3,6,10,77,1.32,3.59,360.25,230,360,0,0,0,0,0,0,0,0,1
Giovanny Gallegos,STL,Giovanny Gallegos (STL),0,0,0,0,0,3,4,13,71,1.23,3.99,360.79,347,355,0,0,0,0,0,0,0,0,1
Ryan Weathers,MIA,Ryan Weathers (MIA),0,0,0,0,0,4,0,6,69,1.38,4.23,349.45,258,358,0,0,0,0,0,0,0,0,1
Tyler Wells,BAL,Tyler Wells (BAL),0,0,0,0,0,5,0,1,83,1.27,4.5,288.24,181,355,0,0,0,0,0,0,0,0,1
David Robertson,TEX,David Robertson (TEX),0,0,0,0,0,3,11,9,69,1.34,4.13,328.39,214,359,0,0,0,0,0,0,0,0,1
Jonathan Loáisiga,NYY,Jonathan Loaisiga (NYY),0,0,0,0,0,3,3,13,56,1.29,3.77,360.99,359,359,0,0,0,0,0,0,0,0,1
Yennier Cano,BAL,Yennier Cano (BAL),0,0,0,0,0,3,4,12,60,1.3,3.66,333.13,217,359,0,0,0,0,0,0,0,0,1
Chad Green,TOR,Chad Green (TOR),0,0,0,0,0,3,1,13,69,1.19,3.84,360.27,322,358,0,0,0,0,0,0,0,0,1
Carlos Estévez,LAA,Carlos Estevez (LAA),0,0,0,0,0,3,25,5,71,1.33,4.32,195.8,118,257,0,0,0,0,0,0,0,0,1
Justin Lawrence,COL,Justin Lawrence (COL),0,0,0,0,0,3,17,7,66,1.46,4.55,344.17,221,360,0,0,0,0,0,0,0,0,1
John Schreiber,KCR,John Schreiber (KCR),0,0,0,0,0,3,1,15,60,1.35,4,360.96,354,354,0,0,0,0,0,0,0,0,1
J.P. France,HOU,J.P. France (HOU),0,0,0,0,0,5,0,1,85,1.37,4.61,355.38,268,359,0,0,0,0,0,0,0,0,1
Ronel Blanco,HOU,Ronel Blanco (HOU),0,0,0,0,0,5,0,4,93,1.37,4.44,360.35,307,357,0,0,0,0,0,0,0,0,1
Paul Sewald,ARI,Paul Sewald (ARI),0,0,0,0,0,3,26,4,62,1.25,3.96,122.14,61,344,0,0,0,0,0,0,0,0,1
Yariel Rodriguez,TOR,Yariel Rodriguez (TOR),0,0,0,0,0,3,0,1,67,1.34,4.18,360.79,324,324,0,0,0,0,0,0,0,0,1
Ryne Nelson,ARI,Ryne Nelson (ARI),0,0,0,0,0,5,0,1,68,1.37,4.74,353.9,277,360,0,0,0,0,0,0,0,0,1
AJ Smith-Shawver,ATL,AJ Smith-Shawver (ATL),0,0,0,0,0,3,0,1,57,1.41,4.67,358,304,360,0,0,0,0,0,0,0,0,1
Erik Swanson,TOR,Erik Swanson (TOR),0,0,0,0,0,3,2,11,59,1.21,3.84,360.26,305,358,0,0,0,0,0,0,0,0,1
Scott Barlow,CLE,Scott Barlow (CLE),0,0,0,0,0,3,2,13,69,1.29,3.86,360.42,264,356,0,0,0,0,0,0,0,0,1
Tyler Kinley,COL,Tyler Kinley (COL),0,0,0,0,0,3,8,9,63,1.41,4.92,352.4,272,359,0,0,0,0,0,0,0,0,1
Alex Lange,DET,Alex Lange (DET),0,0,0,0,0,3,21,6,73,1.4,3.93,186.09,92,248,0,0,0,0,0,0,0,0,1
Woo-Suk Go,SDP,Woo-Suk Go (SDP),0,0,0,0,0,2,0,1,51,1.31,3.84,360.93,349,349,0,0,0,0,0,0,0,0,1
James McArthur,KCR,James McArthur (KCR),0,0,0,0,0,3,17,8,60,1.33,4.14,328.63,235,360,0,0,0,0,0,0,0,0,1
Tommy Henry,ARI,Tommy Henry (ARI),0,0,0,0,0,3,0,1,42,1.4,4.54,360.9,343,343,0,0,0,0,0,0,0,0,1
Michael Kopech,CHW,Michael Kopech (CHW),0,0,0,0,0,3,16,8,78,1.34,4.34,313.26,177,360,0,0,0,0,0,0,0,0,1
José Leclerc,TEX,Jose Leclerc (TEX),0,0,0,0,0,3,19,6,72,1.34,4.34,181.24,114,257,0,0,0,0,0,0,0,0,1
Cody Bradford,TEX,Cody Bradford (TEX),0,0,0,0,0,3,0,1,52,1.27,4.5,360.8,340,357,0,0,0,0,0,0,0,0,1
Bowden Francis,TOR,Bowden Francis (TOR),0,0,0,0,0,3,0,1,61,1.28,4.51,355.88,255,357,0,0,0,0,0,0,0,0,1
John Brebbia,CHW,John Brebbia (CHW),0,0,0,0,0,3,2,12,68,1.27,4.24,357.55,267,360,0,0,0,0,0,0,0,0,1
Hurston Waldrep,ATL,Hurston Waldrep (ATL),0,0,0,0,0,2,0,1,27,1.39,4.24,360.97,356,356,0,0,0,0,0,0,0,0,1
Cade Horton,CHC,Cade Horton (CHC),0,0,0,0,0,1,0,0,16,1.37,4.6,360.77,338,355,0,0,0,0,0,0,0,0,1
Shelby Miller,DET,Shelby Miller (DET),0,0,0,0,0,3,1,12,62,1.37,4.31,360.49,328,358,0,0,0,0,0,0,0,0,1
Dany Jiménez,OAK,Dany Jimenez (OAK),0,0,0,0,0,3,4,13,66,1.39,4.19,360.51,290,346,0,0,0,0,0,0,0,0,1
Prelander Berroa,CHW,Prelander Berroa (CHW),0,0,0,0,0,2,0,1,39,1.35,3.93,360.96,354,354,0,0,0,0,0,0,0,0,1
Tom Cosgrove,SDP,Tom Cosgrove (SDP),0,0,0,0,0,3,0,9,53,1.36,4.16,360.97,355,355,0,0,0,0,0,0,0,0,1
Adam Ottavino,NYM,Adam Ottavino (NYM),0,0,0,0,0,3,2,12,63,1.35,4.25,360.94,351,351,0,0,0,0,0,0,0,0,1
Jordan Leasure,CHW,Jordan Leasure (CHW),0,0,0,0,0,3,7,9,64,1.37,4.38,359.52,315,359,0,0,0,0,0,0,0,0,1
Emerson Hancock,SEA,Emerson Hancock (SEA),0,0,0,0,0,5,0,1,73,1.37,4.7,360.55,302,341,0,0,0,0,0,0,0,0,1
Colin Poche,TBR,Colin Poche (TBR),0,0,0,0,0,3,1,15,65,1.31,4.21,360.72,327,356,0,0,0,0,0,0,0,0,1
Lucas Giolito,BOS,Lucas Giolito (BOS),0,0,0,0,0,0,0,0,1,1.35,4.61,349.16,180,293,0,0,0,0,0,0,0,0,1
Jackson Jobe,DET,Jackson Jobe (DET),0,0,0,0,0,0,0,0,1,1.38,4.79,360.59,302,360,0,0,0,0,0,0,0,0,1
Will Smith,KCR,Will Smith (KCR),0,0,0,0,0,3,13,8,60,1.4,4.62,255.7,159,329,0,0,0,0,0,0,0,0,1
Tyler Matzek,ATL,Tyler Matzek (ATL),0,0,0,0,0,3,0,10,60,1.43,4.4,360.93,349,349,0,0,0,0,0,0,0,0,1
Tyler Alexander,TBR,Tyler Alexander (TBR),0,0,0,0,0,3,0,1,54,1.3,4.55,360.96,354,354,0,0,0,0,0,0,0,0,1
Paul Skenes,PIT,Paul Skenes (PIT),0,0,0,0,0,0,0,0,0,0,0,268.24,175,358,0,0,0,0,0,0,0,0,1
Trevor Bauer,FA,Trevor Bauer (FA),0,0,0,0,0,0,0,0,1,1.23,4.21,360.34,335,360,0,0,0,0,0,0,0,0,1
Colin Rea,MIL,Colin Rea (MIL),0,0,0,0,0,8,0,1,120,1.31,4.55,360.55,307,352,0,0,0,0,0,0,0,0,1
Logan Allen,ARI,Logan Allen (ARI),0,0,0,0,0,1,0,1,10,1.43,4.46,360.76,318,318,0,0,0,0,0,0,0,0,1